ticket_id,user_id,date_opened,category,severity,resolution_time_hours
3034,836,10/21/2023,Billing,Medium,115
3035,837,12/23/2024,Access,Low,15
3036,837,6/23/2024,Billing,Medium,92
3037,838,1/8/2024,Billing,Low,12
3038,838,12/8/2023,Billing,Low,22
3039,838,10/15/2023,Technical,Low,20
3040,838,11/24/2023,Billing,Low,13
3041,838,12/24/2023,Technical,Medium,34
3042,838,1/18/2024,Technical,High,6
3043,838,1/15/2024,Billing,High,37
3044,838,1/6/2024,Billing,Low,38
3045,838,1/28/2024,Technical,Medium,55
3046,839,12/17/2024,Billing,Medium,43
3047,840,12/27/2024,Billing,Low,12
3048,840,12/22/2024,Billing,Low,41
3049,840,12/19/2024,Access,Low,24
3050,840,12/29/2024,Technical,Low,10
3051,840,12/19/2024,Technical,Low,10
3052,841,8/25/2024,Billing,Low,21
3053,841,10/19/2024,Access,Medium,57
3054,842,9/24/2024,Technical,Low,21
3055,842,9/18/2024,Access,Medium,113
3056,842,11/12/2024,Billing,High,18
3057,842,10/19/2024,Billing,Low,10
3058,842,11/11/2024,Access,Low,7
3059,842,10/10/2024,Billing,Low,41
3060,842,8/25/2024,Technical,Medium,40
3061,842,12/11/2024,Technical,Medium,75
3062,843,4/26/2023,Access,Low,45
3063,843,2/7/2024,Technical,Low,23
3064,843,6/9/2024,Access,High,24
3065,843,9/4/2024,Billing,Medium,81
3066,843,11/20/2023,Access,Low,2
3067,844,7/25/2024,Billing,High,9
3068,844,6/29/2024,Technical,Low,35
3069,844,6/24/2024,Billing,Medium,79
3070,844,8/28/2024,Access,Medium,68
3071,844,8/26/2024,Technical,Medium,52
3072,845,10/23/2024,Technical,Medium,94
3073,845,12/28/2024,Technical,Medium,20
3074,845,6/24/2024,Access,Low,32
3075,847,4/14/2024,Technical,Low,27
3076,847,12/2/2024,Technical,Low,7
3077,849,11/6/2024,Billing,Medium,64
3078,849,6/18/2024,Billing,Low,2
3079,849,8/10/2024,Billing,High,15
3080,849,9/17/2024,Technical,High,67
3081,850,10/21/2024,Technical,Medium,27
3082,850,9/8/2024,Access,Low,20
3083,850,9/2/2024,Billing,Medium,47
3084,850,11/2/2024,Access,Medium,118
3085,851,9/13/2023,Billing,Medium,51
3086,851,12/29/2023,Access,Medium,56
3087,852,12/15/2024,Billing,Medium,119
3088,853,11/4/2024,Billing,High,27
3089,854,11/8/2024,Technical,High,52
3090,854,11/19/2024,Access,Medium,87
3091,854,10/25/2024,Access,Low,24
3092,854,12/26/2024,Access,Medium,107
3093,856,8/12/2024,Access,Medium,111
3094,856,8/29/2024,Technical,Medium,59
3095,856,6/29/2024,Technical,Medium,109
3096,856,9/7/2024,Billing,Medium,118
3097,856,9/9/2024,Technical,Medium,113
3098,856,8/8/2024,Access,Low,28
3099,856,6/17/2024,Access,Low,38
3100,856,8/27/2024,Technical,Medium,32
3101,856,8/18/2024,Technical,Low,4
3102,856,5/26/2024,Technical,High,4
3103,856,8/21/2024,Technical,High,48
3104,857,8/11/2024,Technical,Low,26
3105,857,4/27/2024,Technical,Low,1
3106,858,9/17/2024,Technical,Low,42
3107,859,5/25/2023,Billing,Low,7
3108,859,7/25/2023,Access,Low,25
3109,859,4/26/2023,Technical,High,11
3110,860,11/22/2023,Access,Low,39
3111,861,8/2/2024,Billing,High,66
3112,861,10/13/2023,Technical,Low,47
3113,861,3/15/2024,Access,Low,14
3114,862,11/25/2024,Billing,Medium,44
3115,862,10/3/2024,Technical,Medium,27
3116,862,8/31/2024,Billing,Medium,16
3117,862,12/3/2024,Technical,Low,15
3118,863,12/12/2024,Technical,Medium,69
3119,863,12/26/2024,Access,High,44
3120,864,9/21/2023,Billing,Low,4
3121,864,9/29/2023,Billing,Low,26
3122,864,9/23/2023,Billing,Medium,82
3123,864,10/8/2023,Billing,High,25
3124,864,10/7/2023,Technical,Medium,25
3125,864,10/21/2023,Billing,Medium,67
3126,864,9/27/2023,Technical,Low,44
3127,864,9/16/2023,Technical,Low,16
3128,864,9/6/2023,Technical,Low,18
3129,864,9/25/2023,Billing,Low,15
3130,864,9/3/2023,Billing,Low,18
3131,865,11/24/2024,Access,Medium,105
3132,865,12/12/2024,Technical,Low,32
3133,865,2/23/2024,Billing,Low,46
3134,865,11/17/2024,Billing,Medium,67
3135,865,10/30/2024,Access,High,69
3136,865,12/7/2024,Access,Medium,17
3137,865,11/5/2024,Technical,High,59
3138,865,11/29/2024,Technical,Medium,67
3139,868,12/29/2024,Technical,Low,10
3140,868,11/17/2024,Access,High,31
3141,868,11/4/2024,Billing,High,54
3142,869,10/7/2024,Technical,High,7
3143,869,5/1/2024,Technical,Medium,102
3144,870,10/5/2024,Billing,Low,30
3145,870,11/4/2024,Access,High,62
3146,870,8/14/2024,Billing,Low,28
3147,870,11/30/2024,Technical,Medium,36
3148,870,9/27/2024,Access,Medium,56
3149,871,12/3/2024,Access,High,67
3150,871,11/29/2024,Billing,Medium,56
3151,872,12/11/2024,Billing,Medium,87
3152,872,2/27/2024,Technical,High,67
3153,872,12/1/2024,Technical,High,22
3154,872,7/20/2024,Billing,Low,2
3155,872,11/16/2024,Technical,Low,14
3156,872,11/16/2024,Technical,Low,12
3157,873,4/14/2024,Billing,Medium,52
3158,873,3/24/2024,Access,Low,38
3159,873,3/26/2024,Technical,Low,42
3160,873,5/15/2024,Billing,Low,2
3161,873,3/26/2024,Billing,Medium,107
3162,873,5/19/2024,Billing,Low,44
3163,874,9/27/2024,Technical,Low,34
3164,874,8/15/2024,Technical,Medium,36
3165,874,11/23/2024,Technical,Low,47
3166,874,8/13/2024,Billing,Low,2
3167,874,12/12/2024,Billing,Medium,77
3168,874,12/17/2024,Technical,High,54
3169,874,11/21/2024,Billing,Medium,30
3170,874,12/14/2024,Technical,Low,8
3171,874,11/23/2024,Technical,Low,45
3172,875,3/15/2024,Access,Low,44
3173,875,10/11/2024,Billing,Medium,77
3174,875,3/16/2024,Billing,Low,45
3175,875,4/17/2024,Technical,High,50
3176,875,8/28/2024,Access,Low,9
3177,876,4/8/2024,Technical,High,68
3178,876,6/27/2024,Technical,Low,20
3179,876,12/21/2024,Technical,Medium,19
3180,876,7/23/2024,Technical,Medium,105
3181,876,5/26/2024,Technical,Low,18
3182,877,12/22/2024,Billing,High,20
3183,877,12/20/2024,Billing,High,29
3184,877,12/28/2024,Technical,High,5
3185,878,12/19/2024,Technical,Low,3
3186,878,7/24/2024,Access,Low,8
3187,878,12/11/2024,Access,Low,27
3188,879,3/22/2024,Technical,Medium,44
3189,880,8/16/2024,Billing,Low,37
3190,880,7/17/2024,Billing,High,69
3191,880,3/9/2024,Technical,High,11
3192,880,11/11/2023,Billing,High,46
3193,880,11/16/2023,Billing,Medium,41
3194,880,8/1/2024,Access,Low,7
3195,881,12/9/2023,Billing,Low,41
3196,881,9/26/2023,Billing,High,12
3197,881,9/29/2023,Billing,Medium,102
3198,881,11/27/2023,Billing,Medium,49
3199,881,12/9/2023,Billing,Low,41
3200,882,5/3/2024,Billing,Medium,17
3201,882,11/9/2023,Technical,Low,4
3202,883,9/25/2023,Technical,Medium,72
3203,883,8/30/2023,Technical,Medium,64
3204,883,9/25/2023,Technical,Low,7
3205,883,8/3/2023,Billing,Low,6
3206,883,5/27/2023,Billing,Medium,88
3207,883,9/11/2023,Technical,Low,2
3208,883,9/25/2023,Billing,Low,22
3209,883,8/12/2023,Technical,High,20
3210,883,8/31/2023,Access,Low,30
3211,883,8/16/2023,Billing,Low,36
3212,884,10/1/2023,Technical,Low,11
3213,885,11/25/2024,Billing,Low,1
3214,885,12/7/2024,Technical,Low,14
3215,885,10/16/2024,Billing,Low,43
3216,885,11/24/2024,Billing,Medium,66
3217,886,8/14/2023,Access,Medium,67
3218,886,1/20/2024,Access,Low,23
3219,886,12/25/2023,Technical,High,46
3220,886,8/12/2024,Access,Medium,31
3221,886,3/1/2024,Billing,High,66
3222,887,9/7/2024,Access,Medium,99
3223,887,10/28/2024,Technical,Low,22
3224,887,7/14/2024,Access,Low,36
3225,887,7/27/2024,Technical,Medium,19
3226,888,12/12/2024,Access,Low,45
3227,889,8/18/2023,Technical,Low,20
3228,889,5/1/2024,Billing,Medium,83
3229,889,7/11/2024,Technical,Medium,43
3230,889,5/24/2024,Access,Medium,18
3231,889,9/17/2024,Access,Medium,31
3232,891,10/26/2024,Technical,Low,33
3233,891,8/22/2024,Billing,Low,2
3234,891,10/8/2023,Technical,Medium,22
3235,891,9/24/2024,Technical,Medium,91
3236,891,9/20/2024,Access,Low,41
3237,891,10/12/2024,Technical,Medium,37
3238,891,9/27/2023,Billing,Medium,94
3239,892,12/9/2024,Technical,Medium,115
3240,892,12/13/2024,Technical,Medium,44
3241,892,12/2/2024,Technical,Medium,26
3242,892,12/23/2024,Billing,Medium,75
3243,892,11/20/2024,Technical,Low,44
3244,892,12/23/2024,Technical,Low,32
3245,892,11/21/2024,Billing,Low,11
3246,893,11/3/2023,Access,Medium,91
3247,893,10/15/2023,Billing,High,53
3248,894,12/13/2024,Access,Medium,68
3249,894,9/12/2024,Access,Low,24
3250,895,12/7/2024,Technical,Low,26
3251,895,12/3/2024,Billing,Low,40
3252,895,8/3/2024,Access,Low,2
3253,895,9/13/2024,Access,Low,16
3254,895,9/20/2024,Billing,Medium,61
3255,897,5/28/2024,Technical,Low,26
3256,897,8/30/2024,Access,Medium,72
3257,897,3/2/2024,Billing,High,24
3258,897,10/26/2024,Technical,Medium,14
3259,898,5/22/2023,Technical,Medium,49
3260,898,4/18/2023,Technical,Low,46
3261,898,5/6/2023,Technical,Low,43
3262,898,6/4/2023,Billing,Low,24
3263,898,6/3/2023,Technical,Medium,22
3264,898,4/13/2023,Access,Low,20
3265,898,4/24/2023,Billing,Medium,103
3266,900,4/23/2024,Access,Low,34
3267,900,2/1/2024,Access,Medium,118
3268,901,9/19/2023,Technical,Low,29
3269,901,2/23/2024,Billing,High,24
3270,901,12/1/2023,Billing,Medium,101
3271,901,12/1/2023,Billing,Low,18
3272,901,2/3/2024,Billing,Medium,85
3273,901,12/15/2023,Technical,Medium,21
3274,901,3/7/2024,Billing,Medium,69
3275,901,3/22/2024,Technical,Low,22
3276,902,5/23/2024,Technical,High,58
3277,902,7/20/2024,Technical,Low,20
3278,902,12/23/2024,Billing,Medium,42
3279,902,9/5/2024,Technical,Low,25
3280,903,9/6/2024,Access,Low,21
3281,903,12/20/2023,Technical,High,20
3282,903,10/26/2023,Access,Medium,55
3283,903,11/15/2023,Billing,Low,2
3284,904,10/27/2024,Technical,Medium,68
3285,904,11/11/2024,Access,Medium,88
3286,904,12/6/2023,Access,Low,5
3287,904,1/26/2024,Billing,Medium,29
3288,905,2/10/2023,Technical,Medium,109
3289,905,5/1/2023,Billing,Low,46
3290,905,5/14/2023,Billing,Medium,39
3291,905,5/10/2023,Billing,Medium,73
3292,905,6/4/2023,Technical,Low,45
3293,905,6/4/2023,Technical,Low,5
3294,905,5/21/2023,Billing,Low,32
3295,905,5/9/2023,Access,High,9
3296,905,5/18/2023,Technical,Low,36
3297,905,5/24/2023,Billing,Low,7
3298,905,4/20/2023,Technical,Low,27
3299,906,12/30/2024,Technical,Low,23
3300,906,12/29/2024,Technical,Low,45
3301,906,12/27/2024,Billing,Medium,14
3302,906,12/30/2024,Access,Low,35
3303,906,12/29/2024,Technical,Low,15
3304,907,9/29/2024,Billing,Low,35
3305,907,12/3/2024,Technical,Medium,83
3306,907,7/7/2024,Billing,Medium,102
3307,907,12/22/2024,Technical,Low,5
3308,909,9/8/2024,Access,Medium,50
3309,909,8/28/2024,Billing,Low,14
3310,909,9/28/2024,Technical,High,61
3311,909,10/14/2024,Access,Medium,45
3312,909,9/9/2024,Access,Low,35
3313,909,9/27/2024,Billing,Low,10
3314,909,9/14/2024,Technical,Low,30
3315,909,9/9/2024,Technical,Medium,18
3316,909,9/26/2024,Billing,Medium,70
3317,909,12/13/2023,Billing,Medium,80
3318,909,10/20/2024,Billing,Low,43
3319,911,7/3/2024,Access,Low,35
3320,911,7/8/2024,Access,High,38
3321,911,6/20/2023,Access,Low,30
3322,912,11/2/2024,Access,Low,46
3323,912,11/9/2024,Access,Low,24
3324,912,7/31/2024,Access,Low,41
3325,912,8/5/2024,Billing,Low,15
3326,913,3/8/2024,Access,Low,46
3327,914,12/25/2024,Billing,Low,25
3328,914,12/15/2024,Access,Medium,37
3329,914,12/22/2024,Access,Low,21
3330,914,12/25/2024,Access,High,38
3331,915,10/22/2024,Billing,Medium,83
3332,915,10/26/2024,Technical,Medium,98
3333,915,8/15/2023,Access,Low,43
3334,915,7/26/2024,Technical,Low,41
3335,915,1/19/2024,Technical,Medium,113
3336,917,9/17/2024,Technical,High,57
3337,917,8/13/2024,Technical,Medium,86
3338,917,11/2/2024,Technical,Medium,26
3339,917,11/6/2024,Billing,Low,44
3340,918,12/9/2024,Technical,Low,28
3341,918,5/14/2024,Technical,High,8
3342,918,11/29/2024,Billing,High,4
3343,918,12/8/2024,Billing,Low,44
3344,918,11/5/2024,Billing,High,39
3345,918,11/12/2024,Technical,Low,30
3346,918,12/2/2024,Technical,Medium,96
3347,918,9/15/2023,Technical,High,21
3348,918,11/7/2024,Access,Low,46
3349,920,8/23/2024,Access,High,17
3350,920,8/12/2024,Billing,Low,14
3351,920,9/19/2024,Billing,High,62
3352,922,9/1/2024,Technical,High,14
3353,922,11/28/2024,Billing,Medium,34
3354,922,8/23/2024,Access,Medium,75
3355,924,12/6/2024,Billing,Low,25
3356,924,11/3/2024,Billing,Medium,105
3357,924,12/5/2024,Billing,Low,16
3358,924,6/19/2024,Billing,Low,37
3359,924,12/1/2024,Billing,Low,32
3360,924,12/14/2024,Billing,Low,47
3361,924,5/4/2024,Billing,Low,34
3362,924,11/28/2024,Technical,Low,4
3363,924,12/3/2024,Access,Low,34
3364,924,12/1/2024,Technical,Low,13
3365,925,5/27/2024,Technical,Low,35
3366,925,4/16/2024,Billing,High,44
3367,925,6/1/2024,Technical,Low,18
3368,926,4/17/2024,Billing,Low,6
3369,926,8/28/2023,Billing,Low,36
3370,926,12/8/2024,Access,Low,22
3371,927,4/20/2023,Access,Low,38
3372,927,8/30/2023,Billing,High,28
3373,927,8/22/2023,Access,Medium,70
3374,927,7/12/2023,Billing,Low,20
3375,927,8/5/2023,Billing,Low,13
3376,927,9/4/2023,Billing,Medium,109
3377,927,8/11/2023,Technical,Medium,111
3378,927,9/1/2023,Technical,Medium,48
3379,927,5/29/2023,Billing,High,10
3380,928,12/28/2023,Technical,Medium,112
3381,928,12/30/2023,Technical,Medium,33
3382,928,1/19/2024,Billing,Medium,82
3383,929,11/29/2024,Access,Low,5
3384,929,7/3/2024,Access,Low,19
3385,929,5/24/2024,Billing,Low,18
3386,929,8/29/2024,Technical,Low,14
3387,929,8/25/2024,Access,Low,24
3388,930,7/9/2023,Billing,Low,33
3389,930,6/10/2023,Technical,Low,36
3390,930,6/23/2023,Billing,Medium,79
3391,930,7/8/2023,Billing,Low,12
3392,930,5/8/2023,Billing,Medium,87
3393,930,6/29/2023,Billing,Low,32
3394,930,6/23/2023,Technical,Medium,65
3395,930,6/6/2023,Technical,Low,42
3396,930,6/11/2023,Technical,Medium,74
3397,931,7/7/2023,Access,Low,3
3398,932,10/26/2024,Technical,Low,8
3399,932,2/24/2024,Billing,Low,45
3400,933,6/13/2024,Technical,Low,13
3401,934,5/3/2024,Technical,Low,26
3402,934,5/12/2024,Billing,Low,34
3403,935,8/22/2024,Technical,High,29
3404,935,8/13/2024,Technical,Medium,20
3405,936,11/3/2024,Technical,Medium,111
3406,936,9/13/2024,Billing,Medium,46
3407,936,10/14/2024,Billing,Low,4
3408,936,11/1/2024,Access,Low,1
3409,937,12/5/2024,Billing,Low,35
3410,938,11/3/2024,Access,Medium,39
3411,939,4/11/2024,Access,Low,40
3412,939,11/6/2024,Technical,Medium,104
3413,940,12/28/2024,Billing,Low,12
3414,940,12/30/2023,Access,Low,32
3415,940,9/11/2024,Access,Low,4
3416,940,5/16/2024,Access,Medium,104
3417,940,6/8/2024,Billing,Low,31
3418,941,8/12/2024,Technical,Low,15
3419,941,9/25/2024,Technical,Low,2
3420,941,11/23/2024,Billing,Low,28
3421,942,11/20/2024,Technical,Medium,21
3422,942,12/18/2024,Technical,Medium,117
3423,942,11/25/2024,Billing,Low,44
3424,942,12/6/2024,Billing,Medium,18
3425,943,3/2/2024,Technical,Low,34
3426,944,2/2/2024,Billing,Low,40
3427,944,1/21/2024,Billing,Medium,66
3428,944,1/19/2024,Billing,Medium,36
3429,944,12/20/2023,Technical,Low,22
3430,944,2/3/2024,Technical,Medium,34
3431,944,2/9/2024,Billing,Medium,32
3432,945,12/30/2023,Access,Low,7
3433,945,12/25/2023,Technical,Medium,90
3434,945,1/13/2024,Access,Medium,50
3435,945,1/12/2024,Billing,Low,37
3436,945,12/25/2023,Billing,Low,3
3437,945,11/4/2023,Technical,Low,42
3438,945,12/19/2023,Access,Medium,19
3439,945,6/29/2023,Billing,Low,11
3440,945,6/20/2023,Technical,Medium,62
3441,945,12/23/2023,Technical,High,37
3442,947,6/23/2024,Technical,Low,37
3443,947,3/3/2024,Technical,High,49
3444,947,8/23/2024,Billing,Low,4
3445,947,8/30/2024,Technical,Low,30
3446,947,7/29/2024,Technical,Low,40
3447,948,11/21/2024,Billing,Low,28
3448,948,11/17/2024,Billing,Low,36
3449,948,10/29/2024,Access,Medium,36
3450,949,11/30/2024,Access,Medium,95
3451,949,9/15/2024,Technical,Medium,87
3452,951,8/9/2023,Billing,Low,47
3453,951,8/24/2023,Billing,Low,7
3454,951,9/13/2023,Billing,High,53
3455,951,8/8/2023,Technical,Low,23
3456,951,8/22/2023,Technical,Medium,59
3457,951,8/30/2023,Billing,Medium,93
3458,951,8/20/2023,Billing,Low,27
3459,951,9/20/2023,Technical,Low,34
3460,952,11/9/2024,Billing,High,44
3461,952,7/24/2024,Billing,High,33
3462,952,12/28/2024,Billing,Medium,64
3463,952,12/19/2024,Technical,High,40
3464,952,12/25/2024,Billing,Medium,100
3465,953,2/20/2024,Billing,Low,18
3466,953,1/22/2024,Billing,High,23
3467,953,1/31/2024,Technical,High,68
3468,953,2/10/2024,Billing,Low,32
3469,953,1/23/2024,Technical,Low,34
3470,953,3/4/2024,Access,Low,19
3471,953,2/19/2024,Access,Low,11
3472,953,2/6/2024,Billing,Low,43
3473,953,2/6/2024,Technical,Medium,86
3474,954,6/6/2024,Technical,Medium,33
3475,955,5/23/2024,Technical,Low,5
3476,955,5/2/2024,Billing,Low,24
3477,955,5/14/2024,Access,Low,38
3478,955,5/30/2024,Billing,Low,5
3479,955,5/13/2024,Technical,Low,5
3480,956,5/20/2024,Technical,High,40
3481,957,10/19/2024,Technical,Medium,106
3482,957,12/20/2024,Billing,Medium,104
3483,957,11/26/2024,Billing,Medium,41
3484,957,12/23/2024,Billing,Low,43
3485,957,12/5/2024,Billing,Low,13
3486,957,11/9/2024,Technical,Medium,101
3487,957,10/12/2024,Access,Medium,38
3488,957,11/19/2024,Access,Low,37
3489,957,12/16/2024,Billing,Low,26
3490,957,12/6/2024,Access,High,41
3491,958,5/9/2024,Billing,Low,23
3492,958,10/13/2024,Access,Low,37
3493,958,4/7/2024,Billing,Low,18
3494,958,5/17/2024,Billing,Medium,87
3495,958,10/31/2024,Billing,Low,2
3496,959,6/30/2024,Technical,High,66
3497,959,10/11/2024,Access,Medium,103
3498,959,9/5/2024,Access,Medium,81
3499,959,7/24/2024,Access,Low,34
3500,959,1/16/2024,Billing,Medium,107
3501,960,12/10/2024,Billing,Low,44
3502,960,8/6/2024,Technical,Low,24
3503,960,12/18/2024,Technical,Medium,48
3504,960,8/17/2024,Access,Medium,99
3505,960,12/24/2024,Access,Low,34
3506,961,11/21/2024,Access,Low,11
3507,961,12/10/2024,Billing,Low,11
3508,961,11/27/2024,Access,Low,39
3509,961,12/1/2024,Technical,Low,14
3510,962,8/31/2023,Technical,Low,12
3511,962,10/15/2024,Access,High,31
3512,962,8/27/2023,Technical,Medium,47
3513,963,12/18/2024,Technical,Low,44
3514,963,12/29/2024,Technical,Low,10
3515,963,10/2/2024,Billing,Medium,31
3516,964,7/27/2023,Technical,Low,12
3517,964,5/12/2024,Billing,Medium,32
3518,964,12/16/2024,Billing,Low,19
3519,964,12/22/2024,Technical,Low,37
3520,965,6/25/2024,Technical,Medium,116
3521,965,12/29/2024,Access,Low,31
3522,965,8/28/2024,Access,Medium,61
3523,966,11/24/2024,Access,Low,16
3524,966,12/18/2024,Technical,Low,41
3525,966,12/29/2024,Technical,Medium,89
3526,966,11/2/2024,Technical,Medium,102
3527,967,5/11/2024,Technical,Low,28
3528,967,9/15/2024,Access,Medium,110
3529,967,7/21/2024,Billing,Low,16
3530,967,6/1/2024,Access,Low,9
3531,967,11/10/2024,Access,Low,33
3532,968,11/13/2024,Billing,Medium,16
3533,968,12/5/2023,Billing,High,12
3534,968,12/7/2023,Access,Low,46
3535,968,4/26/2024,Billing,High,14
3536,968,8/1/2024,Access,Low,1
3537,969,12/21/2024,Technical,Low,32
3538,969,12/24/2024,Access,Low,4
3539,969,11/18/2024,Billing,High,12
3540,969,11/25/2024,Billing,High,36
3541,969,12/9/2024,Technical,Low,3
3542,971,4/11/2024,Access,Low,39
3543,971,12/21/2024,Technical,Low,17
3544,972,11/16/2024,Technical,Medium,57
3545,972,2/10/2024,Technical,Medium,71
3546,972,9/1/2024,Billing,High,15
3547,973,2/4/2024,Technical,Medium,37
3548,973,1/18/2024,Billing,Low,30
3549,973,1/27/2024,Technical,High,41
3550,973,4/19/2024,Technical,Medium,49
3551,974,10/15/2024,Access,High,14
3552,974,8/21/2024,Access,Medium,74
3553,974,9/2/2024,Billing,Low,17
3554,974,11/24/2024,Technical,Medium,88
3555,975,9/23/2024,Technical,Low,17
3556,975,12/29/2024,Access,Medium,100
3557,975,2/11/2024,Billing,Low,11
3558,975,7/14/2023,Billing,Low,34
3559,975,3/12/2024,Technical,Medium,73
3560,977,7/31/2024,Billing,Medium,109
3561,977,5/8/2024,Billing,Low,9
3562,977,8/21/2024,Billing,Low,29
3563,979,6/4/2024,Technical,Low,21
3564,979,6/18/2024,Billing,Medium,88
3565,979,5/1/2024,Technical,Medium,25
3566,980,12/27/2024,Access,Medium,12
3567,981,11/29/2024,Access,Low,34
3568,982,8/10/2024,Billing,Medium,39
3569,982,11/19/2024,Billing,Low,2
3570,982,10/29/2024,Technical,Medium,72
3571,982,11/4/2024,Billing,Low,36
3572,982,10/15/2024,Billing,Medium,22
3573,982,9/29/2024,Billing,High,60
3574,982,10/11/2024,Billing,Low,40
3575,982,11/3/2024,Technical,High,57
3576,982,10/23/2024,Billing,Medium,71
3577,982,9/9/2024,Technical,High,44
3578,984,11/22/2023,Billing,Low,45
3579,984,4/10/2024,Access,High,43
3580,984,2/16/2023,Technical,High,39
3581,984,7/22/2024,Access,Medium,72
3582,985,10/19/2023,Technical,Medium,106
3583,985,9/7/2023,Access,High,41
3584,985,3/8/2024,Billing,Medium,42
3585,988,12/30/2023,Access,High,31
3586,988,11/13/2023,Access,Medium,83
3587,988,9/24/2024,Access,High,21
3588,988,11/14/2023,Technical,Low,41
